liga,url,Home_team,Away_team,id,fecha,1_Average,X_Average,2_Average,1_Highest,X_Highest,2_Highest,H_Average,A_Average,H_Highest,A_Highest,1X_Average,12_Average,X2_Average,1X_Highest,12_Highest,X2_Highest
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/boston-celtics-detroit-pistons-GKb1dLb4/,Boston Celtics,Detroit Pistons,16 Feb 2023_NBA_Boston Celtics_Detroit Pistons,16 Feb 2023,1.25,18.00,4.10,1.27,19.00,4.30,1.14,6.03,1.17,6.25,1.22,1.03,3.70,1.22,1.03,3.70
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/brooklyn-nets-miami-heat-pf35euEA/,Brooklyn Nets,Miami Heat,16 Feb 2023_NBA_Brooklyn Nets_Miami Heat,16 Feb 2023,1.86,15.00,2.00,1.91,15.00,2.00,1.83,2.03,1.89,2.06,1.74,1.04,1.87,1.74,1.04,1.87
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/philadelphia-76ers-cleveland-cavaliers-f5AhbsUi/,Philadelphia 76ers,Cleveland Cavaliers,16 Feb 2023_NBA_Philadelphia 76ers_Cleveland Cavaliers,16 Feb 2023,1.84,15.00,2.03,1.87,15.00,2.05,1.81,2.04,1.85,2.11,1.74,1.04,1.87,1.74,1.04,1.87
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/charlotte-hornets-san-antonio-spurs-URI6zvxo/,Charlotte Hornets,San Antonio Spurs,16 Feb 2023_NBA_Charlotte Hornets_San Antonio Spurs,16 Feb 2023,1.60,16.00,2.42,1.63,17.00,2.55,1.49,2.73,1.51,2.82,1.48,1.03,2.35,1.48,1.03,2.35
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/indiana-pacers-chicago-bulls-rV6laNEo/,Indiana Pacers,Chicago Bulls,16 Feb 2023_NBA_Indiana Pacers_Chicago Bulls,16 Feb 2023,1.75,16.00,2.13,1.77,17.00,2.20,1.73,2.18,1.75,2.25,1.63,1.04,1.95,1.63,1.04,1.95
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/los-angeles-clippers-golden-state-warriors-Asxzt0EN/,Los Angeles Clippers,Golden State Warriors,15 Feb 2023_NBA_Los Angeles Clippers_Golden State Warriors,15 Feb 2023,1.42,17.00,2.93,1.45,17.00,3.10,1.29,3.74,1.32,3.90,1.32,1.03,2.95,1.32,1.03,2.95
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/portland-trail-blazers-washington-wizards-SIWvuKTT/,Portland Trail Blazers,Washington Wizards,15 Feb 2023_NBA_Portland Trail Blazers_Washington Wizards,15 Feb 2023,2.05,15.00,1.82,2.10,15.00,1.83,2.03,1.82,2.11,1.85,1.87,1.04,1.69,1.87,1.04,1.69
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/phoenix-suns-sacramento-kings-WjwWttaH/,Phoenix Suns,Sacramento Kings,15 Feb 2023_NBA_Phoenix Suns_Sacramento Kings,15 Feb 2023,1.75,15.00,2.15,1.77,15.00,2.20,1.72,2.19,1.78,2.25,1.63,1.04,1.95,1.63,1.04,1.95
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/milwaukee-bucks-boston-celtics-xUwSsMqB/,Milwaukee Bucks,Boston Celtics,15 Feb 2023_NBA_Milwaukee Bucks_Boston Celtics,15 Feb 2023,1.36,17.00,3.30,1.36,17.00,3.50,1.22,4.46,1.26,4.60,1.29,1.03,3.15,1.29,1.03,3.15
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/toronto-raptors-orlando-magic-jiziTVm1/,Toronto Raptors,Orlando Magic,15 Feb 2023_NBA_Toronto Raptors_Orlando Magic,15 Feb 2023,1.45,16.00,2.88,1.50,17.00,2.95,1.33,3.43,1.37,3.50,1.38,1.03,2.65,1.38,1.03,2.65
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/golden-state-warriors-washington-wizards-t2pJqrFb/,Golden State Warriors,Washington Wizards,14 Feb 2023_NBA_Golden State Warriors_Washington Wizards,14 Feb 2023,,,,,,,1.62,2.39,1.63,2.53,,,,,,
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/portland-trail-blazers-los-angeles-lakers-OQZNr2U4/,Portland Trail Blazers,Los Angeles Lakers,14 Feb 2023_NBA_Portland Trail Blazers_Los Angeles Lakers,14 Feb 2023,1.77,15.00,2.15,1.80,15.00,2.20,1.76,2.12,1.81,2.17,1.63,1.04,1.95,1.63,1.04,1.95
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/dallas-mavericks-minnesota-timberwolves-2BoFpOah/,Dallas Mavericks,Minnesota Timberwolves,14 Feb 2023_NBA_Dallas Mavericks_Minnesota Timberwolves,14 Feb 2023,1.49,17.00,2.65,1.53,17.00,2.69,1.42,2.95,1.46,3.05,,,,,,
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/chicago-bulls-orlando-magic-UqY7npVu/,Chicago Bulls,Orlando Magic,14 Feb 2023_NBA_Chicago Bulls_Orlando Magic,14 Feb 2023,1.60,15.00,2.47,1.63,15.00,2.55,1.56,2.53,1.58,2.63,1.50,1.04,2.25,1.50,1.04,2.25
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/oklahoma-city-thunder-new-orleans-pelicans-8zXBo4pn/,Oklahoma City Thunder,New Orleans Pelicans,14 Feb 2023_NBA_Oklahoma City Thunder_New Orleans Pelicans,14 Feb 2023,1.69,16.00,2.22,1.71,17.00,2.30,1.70,2.22,1.73,2.34,1.61,1.04,2.00,1.61,1.04,2.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/miami-heat-denver-nuggets-jJ2cStpO/,Miami Heat,Denver Nuggets,14 Feb 2023_NBA_Miami Heat_Denver Nuggets,14 Feb 2023,1.84,16.00,2.00,1.87,17.00,2.05,1.86,1.98,1.96,2.00,1.74,1.04,1.87,1.74,1.04,1.87
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-york-knicks-brooklyn-nets-4M61R0aU/,New York Knicks,Brooklyn Nets,14 Feb 2023_NBA_New York Knicks_Brooklyn Nets,14 Feb 2023,1.72,15.00,2.23,1.77,15.00,2.25,1.69,2.24,1.73,2.34,1.61,1.04,2.00,1.61,1.04,2.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/charlotte-hornets-atlanta-hawks-MwBtWOpa/,Charlotte Hornets,Atlanta Hawks,14 Feb 2023_NBA_Charlotte Hornets_Atlanta Hawks,14 Feb 2023,2.53,15.00,1.56,2.60,15.00,1.59,2.79,1.46,2.88,1.50,2.25,1.03,1.50,2.25,1.03,1.50
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/cleveland-cavaliers-san-antonio-spurs-0U9pVr05/,Cleveland Cavaliers,San Antonio Spurs,14 Feb 2023_NBA_Cleveland Cavaliers_San Antonio Spurs,14 Feb 2023,1.15,19.00,5.63,1.18,19.00,5.75,1.06,9.67,1.08,11.00,1.13,1.02,5.25,1.13,1.02,5.25
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/indiana-pacers-utah-jazz-I54kU2FB/,Indiana Pacers,Utah Jazz,14 Feb 2023_NBA_Indiana Pacers_Utah Jazz,14 Feb 2023,1.93,16.00,1.90,1.95,17.00,1.95,1.94,1.89,1.97,1.97,1.83,1.04,1.77,1.83,1.04,1.77
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/philadelphia-76ers-houston-rockets-dd3gTMUH/,Philadelphia 76ers,Houston Rockets,14 Feb 2023_NBA_Philadelphia 76ers_Houston Rockets,14 Feb 2023,1.22,19.00,4.47,1.24,19.00,4.74,1.11,7.47,1.13,8.00,1.16,1.02,4.60,1.16,1.02,4.60
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/toronto-raptors-detroit-pistons-C0ymUBYf/,Toronto Raptors,Detroit Pistons,12 Feb 2023_NBA_Toronto Raptors_Detroit Pistons,12 Feb 2023,1.27,17.00,3.95,1.29,17.00,4.30,1.15,5.70,1.17,6.20,1.22,1.03,3.70,1.22,1.03,3.70
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/boston-celtics-memphis-grizzlies-SGBxX4Vh/,Boston Celtics,Memphis Grizzlies,12 Feb 2023_NBA_Boston Celtics_Memphis Grizzlies,12 Feb 2023,1.66,15.00,2.30,1.69,15.00,2.35,1.64,2.36,1.67,2.44,1.56,1.04,2.10,1.56,1.04,2.10
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/sacramento-kings-dallas-mavericks-Gt8YXpGn/,Sacramento Kings,Dallas Mavericks,12 Feb 2023_NBA_Sacramento Kings_Dallas Mavericks,12 Feb 2023,2.10,15.00,1.78,2.15,15.00,1.80,2.05,1.81,2.16,1.83,1.91,1.04,1.67,1.91,1.04,1.67
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/golden-state-warriors-los-angeles-lakers-YHITYQ0t/,Golden State Warriors,Los Angeles Lakers,12 Feb 2023_NBA_Golden State Warriors_Los Angeles Lakers,12 Feb 2023,1.57,15.00,2.50,1.59,15.00,2.60,1.47,2.79,1.50,2.87,1.48,1.03,2.40,1.48,1.03,2.40
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/cleveland-cavaliers-chicago-bulls-W8W1w7hP/,Cleveland Cavaliers,Chicago Bulls,12 Feb 2023_NBA_Cleveland Cavaliers_Chicago Bulls,12 Feb 2023,1.50,16.00,2.68,1.56,17.00,2.75,1.41,3.02,1.44,3.12,1.43,1.03,2.55,1.43,1.03,2.55
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/atlanta-hawks-san-antonio-spurs-42vGF30I/,Atlanta Hawks,San Antonio Spurs,12 Feb 2023_NBA_Atlanta Hawks_San Antonio Spurs,12 Feb 2023,1.23,19.00,4.30,1.25,19.00,4.40,1.13,6.40,1.15,7.00,1.20,1.03,4.00,1.20,1.03,4.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-york-knicks-utah-jazz-rgwKENFO/,New York Knicks,Utah Jazz,12 Feb 2023_NBA_New York Knicks_Utah Jazz,12 Feb 2023,1.55,16.00,2.55,1.59,17.00,2.60,1.46,2.80,1.49,2.93,1.48,1.03,2.40,1.48,1.03,2.40
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/charlotte-hornets-denver-nuggets-EDo3I5Ga/,Charlotte Hornets,Denver Nuggets,12 Feb 2023_NBA_Charlotte Hornets_Denver Nuggets,12 Feb 2023,2.78,16.00,1.45,2.80,17.00,1.50,3.25,1.37,3.32,1.40,2.55,1.03,1.43,2.55,1.03,1.43
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/orlando-magic-miami-heat-8zo7HPV5/,Orlando Magic,Miami Heat,12 Feb 2023_NBA_Orlando Magic_Miami Heat,12 Feb 2023,2.03,15.00,1.84,2.05,15.00,1.87,2.04,1.81,2.11,1.85,1.87,1.04,1.74,1.87,1.04,1.74
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/washington-wizards-indiana-pacers-MwkBGqoC/,Washington Wizards,Indiana Pacers,12 Feb 2023_NBA_Washington Wizards_Indiana Pacers,12 Feb 2023,1.56,15.00,2.53,1.57,15.00,2.65,1.46,2.81,1.49,2.93,1.46,1.03,2.40,1.46,1.03,2.40
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/brooklyn-nets-philadelphia-76ers-zNnaJo1g/,Brooklyn Nets,Philadelphia 76ers,12 Feb 2023_NBA_Brooklyn Nets_Philadelphia 76ers,12 Feb 2023,1.93,16.00,1.90,1.95,17.00,1.95,2.05,1.80,2.14,1.85,1.77,1.04,1.83,1.77,1.04,1.83
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/los-angeles-clippers-milwaukee-bucks-fBV1KRom/,Los Angeles Clippers,Milwaukee Bucks,11 Feb 2023_NBA_Los Angeles Clippers_Milwaukee Bucks,11 Feb 2023,2.08,15.00,1.80,2.15,15.00,1.80,2.14,1.74,2.16,1.82,1.91,1.04,1.67,1.91,1.04,1.67
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-orleans-pelicans-cleveland-cavaliers-pxtSQT8J/,New Orleans Pelicans,Cleveland Cavaliers,11 Feb 2023_NBA_New Orleans Pelicans_Cleveland Cavaliers,11 Feb 2023,2.20,16.00,1.71,2.25,17.00,1.74,2.29,1.67,2.34,1.70,2.00,1.04,1.61,2.00,1.04,1.61
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/portland-trail-blazers-oklahoma-city-thunder-bupWPmOP/,Portland Trail Blazers,Oklahoma City Thunder,11 Feb 2023_NBA_Portland Trail Blazers_Oklahoma City Thunder,11 Feb 2023,1.74,16.00,2.15,1.77,17.00,2.20,1.73,2.17,1.75,2.25,1.67,1.04,1.91,1.67,1.04,1.91
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/sacramento-kings-dallas-mavericks-GKWcL7Wt/,Sacramento Kings,Dallas Mavericks,11 Feb 2023_NBA_Sacramento Kings_Dallas Mavericks,11 Feb 2023,1.61,16.00,2.38,1.65,17.00,2.45,1.56,2.53,1.58,2.63,1.53,1.03,2.25,1.53,1.03,2.25
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/memphis-grizzlies-minnesota-timberwolves-rX1q2pWI/,Memphis Grizzlies,Minnesota Timberwolves,11 Feb 2023_NBA_Memphis Grizzlies_Minnesota Timberwolves,11 Feb 2023,1.44,16.00,2.79,1.45,17.00,2.95,1.40,3.07,1.42,3.22,1.43,1.03,2.55,1.43,1.03,2.55
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/miami-heat-houston-rockets-4t3u3QGC/,Miami Heat,Houston Rockets,11 Feb 2023_NBA_Miami Heat_Houston Rockets,11 Feb 2023,1.25,19.00,4.15,1.27,19.00,4.40,1.15,5.81,1.16,6.60,1.20,1.03,4.10,1.20,1.03,4.10
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/boston-celtics-charlotte-hornets-z7by4616/,Boston Celtics,Charlotte Hornets,11 Feb 2023_NBA_Boston Celtics_Charlotte Hornets,11 Feb 2023,1.28,18.00,3.65,1.31,19.00,3.80,1.18,5.20,1.18,5.85,1.24,1.03,3.50,1.24,1.03,3.50
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/toronto-raptors-utah-jazz-UynrViJl/,Toronto Raptors,Utah Jazz,11 Feb 2023_NBA_Toronto Raptors_Utah Jazz,11 Feb 2023,1.39,16.00,3.10,1.42,17.00,3.20,1.29,3.84,1.30,4.08,1.34,1.03,2.80,1.34,1.03,2.80
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/detroit-pistons-san-antonio-spurs-G6iP68Hm/,Detroit Pistons,San Antonio Spurs,11 Feb 2023_NBA_Detroit Pistons_San Antonio Spurs,11 Feb 2023,1.54,16.00,2.58,1.57,17.00,2.65,1.44,2.89,1.49,3.05,1.48,1.03,2.40,1.48,1.03,2.40
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/indiana-pacers-phoenix-suns-EiAS5SWg/,Indiana Pacers,Phoenix Suns,11 Feb 2023_NBA_Indiana Pacers_Phoenix Suns,11 Feb 2023,1.72,15.00,2.23,1.77,15.00,2.25,1.72,2.19,1.75,2.30,1.71,1.04,1.87,1.71,1.04,1.87
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/philadelphia-76ers-new-york-knicks-dGaX4nn0/,Philadelphia 76ers,New York Knicks,11 Feb 2023_NBA_Philadelphia 76ers_New York Knicks,11 Feb 2023,1.45,16.00,2.88,1.50,17.00,2.95,1.36,3.25,1.39,3.38,1.38,1.03,2.65,1.38,1.03,2.65
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/los-angeles-lakers-milwaukee-bucks-MqhL7l2s/,Los Angeles Lakers,Milwaukee Bucks,10 Feb 2023_NBA_Los Angeles Lakers_Milwaukee Bucks,10 Feb 2023,2.90,17.00,1.42,3.00,17.00,1.45,3.90,1.28,4.08,1.30,2.70,1.03,1.38,2.70,1.03,1.38
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/atlanta-hawks-phoenix-suns-SrzmQdI8/,Atlanta Hawks,Phoenix Suns,10 Feb 2023_NBA_Atlanta Hawks_Phoenix Suns,10 Feb 2023,1.41,17.00,3.05,1.45,17.00,3.10,1.32,3.55,1.34,3.68,1.32,1.03,3.00,1.32,1.03,3.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/brooklyn-nets-chicago-bulls-pKUiPGXE/,Brooklyn Nets,Chicago Bulls,10 Feb 2023_NBA_Brooklyn Nets_Chicago Bulls,10 Feb 2023,2.20,16.00,1.74,2.25,17.00,1.80,2.20,1.71,2.30,1.75,2.00,1.04,1.61,2.00,1.04,1.61
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/orlando-magic-denver-nuggets-lhyqRx32/,Orlando Magic,Denver Nuggets,10 Feb 2023_NBA_Orlando Magic_Denver Nuggets,10 Feb 2023,2.42,16.00,1.60,2.55,17.00,1.63,2.71,1.49,2.82,1.51,2.25,1.04,1.53,2.25,1.04,1.53
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/los-angeles-clippers-dallas-mavericks-Moqc3ZAe/,Los Angeles Clippers,Dallas Mavericks,09 Feb 2023_NBA_Los Angeles Clippers_Dallas Mavericks,09 Feb 2023,1.42,17.00,2.95,1.45,17.00,3.10,1.30,3.72,1.32,3.92,1.32,1.03,2.95,1.32,1.03,2.95
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/portland-trail-blazers-golden-state-warriors-zkm12gQ1/,Portland Trail Blazers,Golden State Warriors,09 Feb 2023_NBA_Portland Trail Blazers_Golden State Warriors,09 Feb 2023,1.74,16.00,2.17,1.77,17.00,2.25,1.72,2.18,1.75,2.25,1.63,1.04,2.00,1.63,1.04,2.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/utah-jazz-minnesota-timberwolves-vNgh4Fek/,Utah Jazz,Minnesota Timberwolves,09 Feb 2023_NBA_Utah Jazz_Minnesota Timberwolves,09 Feb 2023,1.40,17.00,2.88,1.40,17.00,2.88,1.32,3.52,1.45,3.80,,,,,,
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/houston-rockets-sacramento-kings-AJBLHD8i/,Houston Rockets,Sacramento Kings,09 Feb 2023_NBA_Houston Rockets_Sacramento Kings,09 Feb 2023,2.99,17.00,1.42,3.10,17.00,1.45,3.89,1.28,4.08,1.30,2.75,1.03,1.36,2.75,1.03,1.36
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/boston-celtics-philadelphia-76ers-IPOZgAGp/,Boston Celtics,Philadelphia 76ers,09 Feb 2023_NBA_Boston Celtics_Philadelphia 76ers,09 Feb 2023,1.67,17.00,2.15,1.67,17.00,2.15,1.74,2.13,1.75,2.20,,,,,,
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/miami-heat-indiana-pacers-dGNwgUVj/,Miami Heat,Indiana Pacers,09 Feb 2023_NBA_Miami Heat_Indiana Pacers,09 Feb 2023,1.50,16.00,2.65,1.50,17.00,2.80,1.38,3.16,1.42,3.22,1.43,1.03,2.55,1.43,1.03,2.55
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/toronto-raptors-san-antonio-spurs-Um8M9yYR/,Toronto Raptors,San Antonio Spurs,09 Feb 2023_NBA_Toronto Raptors_San Antonio Spurs,09 Feb 2023,1.32,17.00,3.52,1.33,17.00,3.74,1.20,4.83,1.21,5.30,1.24,1.03,3.50,1.24,1.03,3.50
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/cleveland-cavaliers-detroit-pistons-lf6BaWhN/,Cleveland Cavaliers,Detroit Pistons,09 Feb 2023_NBA_Cleveland Cavaliers_Detroit Pistons,09 Feb 2023,1.36,17.00,3.00,1.36,17.00,3.00,1.25,4.10,1.26,4.40,,,,,,
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/washington-wizards-charlotte-hornets-Sp5Fbj8T/,Washington Wizards,Charlotte Hornets,09 Feb 2023_NBA_Washington Wizards_Charlotte Hornets,09 Feb 2023,1.67,15.00,2.28,1.69,15.00,2.35,1.64,2.34,1.65,2.49,1.56,1.04,2.10,1.56,1.04,2.10
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/los-angeles-lakers-oklahoma-city-thunder-fX670CwH/,Los Angeles Lakers,Oklahoma City Thunder,08 Feb 2023_NBA_Los Angeles Lakers_Oklahoma City Thunder,08 Feb 2023,1.47,16.00,2.73,1.50,17.00,2.85,1.39,3.11,1.41,3.28,1.40,1.03,2.65,1.40,1.03,2.65
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/denver-nuggets-minnesota-timberwolves-tU231hOA/,Denver Nuggets,Minnesota Timberwolves,08 Feb 2023_NBA_Denver Nuggets_Minnesota Timberwolves,08 Feb 2023,1.43,16.00,2.95,1.46,17.00,3.10,1.29,3.77,1.31,4.00,1.36,1.03,2.75,1.36,1.03,2.75
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/memphis-grizzlies-chicago-bulls-b5Db2Y84/,Memphis Grizzlies,Chicago Bulls,08 Feb 2023_NBA_Memphis Grizzlies_Chicago Bulls,08 Feb 2023,1.33,17.00,3.47,1.33,17.00,3.74,1.21,4.43,1.22,4.75,1.26,1.03,3.30,1.26,1.03,3.30
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/brooklyn-nets-phoenix-suns-juAj4fvh/,Brooklyn Nets,Phoenix Suns,08 Feb 2023_NBA_Brooklyn Nets_Phoenix Suns,08 Feb 2023,2.75,16.00,1.47,2.80,17.00,1.50,3.18,1.38,3.38,1.42,2.60,1.03,1.42,2.60,1.03,1.42
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-orleans-pelicans-atlanta-hawks-KEEf3Egb/,New Orleans Pelicans,Atlanta Hawks,08 Feb 2023_NBA_New Orleans Pelicans_Atlanta Hawks,08 Feb 2023,1.86,16.00,1.98,1.91,17.00,2.00,1.87,1.96,1.93,2.01,1.80,1.04,1.80,1.80,1.04,1.80
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/orlando-magic-new-york-knicks-ClBn5zPo/,Orlando Magic,New York Knicks,08 Feb 2023_NBA_Orlando Magic_New York Knicks,08 Feb 2023,2.00,15.00,1.86,2.00,15.00,1.91,1.99,1.85,2.06,1.89,1.80,1.04,1.80,1.80,1.04,1.80
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/golden-state-warriors-oklahoma-city-thunder-zitxoXwU/,Golden State Warriors,Oklahoma City Thunder,07 Feb 2023_NBA_Golden State Warriors_Oklahoma City Thunder,07 Feb 2023,1.69,15.00,2.23,1.74,15.00,2.25,1.65,2.31,1.67,2.41,1.61,1.04,2.00,1.61,1.04,2.00
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/portland-trail-blazers-milwaukee-bucks-AqX3tino/,Portland Trail Blazers,Milwaukee Bucks,07 Feb 2023_NBA_Portland Trail Blazers_Milwaukee Bucks,07 Feb 2023,2.35,16.00,1.64,2.45,17.00,1.65,2.56,1.54,2.63,1.58,2.25,1.04,1.50,2.25,1.04,1.50
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/utah-jazz-dallas-mavericks-tUtYoDON/,Utah Jazz,Dallas Mavericks,07 Feb 2023_NBA_Utah Jazz_Dallas Mavericks,07 Feb 2023,1.35,17.00,3.35,1.36,17.00,3.50,1.22,4.47,1.25,4.72,1.29,1.03,3.15,1.29,1.03,3.15
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/chicago-bulls-san-antonio-spurs-p2mPmZgB/,Chicago Bulls,San Antonio Spurs,07 Feb 2023_NBA_Chicago Bulls_San Antonio Spurs,07 Feb 2023,1.33,18.00,3.35,1.36,19.00,3.50,1.24,4.26,1.25,4.72,1.30,1.03,3.15,1.30,1.03,3.15
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/houston-rockets-sacramento-kings-2wrUng9H/,Houston Rockets,Sacramento Kings,07 Feb 2023_NBA_Houston Rockets_Sacramento Kings,07 Feb 2023,2.70,16.00,1.50,2.90,17.00,1.50,3.25,1.36,3.38,1.39,2.55,1.03,1.43,2.55,1.03,1.43
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/brooklyn-nets-los-angeles-clippers-6BlLlFv5/,Brooklyn Nets,Los Angeles Clippers,07 Feb 2023_NBA_Brooklyn Nets_Los Angeles Clippers,07 Feb 2023,3.00,16.00,1.41,3.10,17.00,1.45,3.83,1.29,4.00,1.32,2.80,1.03,1.34,2.80,1.03,1.34
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/detroit-pistons-boston-celtics-booDjyAh/,Detroit Pistons,Boston Celtics,07 Feb 2023_NBA_Detroit Pistons_Boston Celtics,07 Feb 2023,3.45,17.00,1.32,3.60,17.00,1.33,4.43,1.23,4.50,1.29,3.30,1.03,1.26,3.30,1.03,1.26
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/washington-wizards-cleveland-cavaliers-ClkHkePb/,Washington Wizards,Cleveland Cavaliers,07 Feb 2023_NBA_Washington Wizards_Cleveland Cavaliers,07 Feb 2023,2.30,16.00,1.66,2.35,17.00,1.69,2.41,1.60,2.50,1.63,2.10,1.04,1.56,2.10,1.04,1.56
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/minnesota-timberwolves-denver-nuggets-xWd4hcut/,Minnesota Timberwolves,Denver Nuggets,06 Feb 2023_NBA_Minnesota Timberwolves_Denver Nuggets,06 Feb 2023,1.50,17.00,3.15,1.50,17.00,3.15,1.28,3.89,1.30,4.10,1.36,1.03,2.75,1.36,1.03,2.75
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-orleans-pelicans-sacramento-kings-GMe8iHfn/,New Orleans Pelicans,Sacramento Kings,06 Feb 2023_NBA_New Orleans Pelicans_Sacramento Kings,06 Feb 2023,2.08,16.00,1.78,2.10,17.00,1.83,2.09,1.78,2.16,1.82,1.91,1.04,1.67,1.91,1.04,1.67
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/new-york-knicks-philadelphia-76ers-Cjpcp0mJ/,New York Knicks,Philadelphia 76ers,06 Feb 2023_NBA_New York Knicks_Philadelphia 76ers,06 Feb 2023,2.34,16.00,1.63,2.38,17.00,1.71,2.55,1.55,2.63,1.58,2.00,1.04,1.61,2.00,1.04,1.61
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/memphis-grizzlies-toronto-raptors-jc9IAHIL/,Memphis Grizzlies,Toronto Raptors,06 Feb 2023_NBA_Memphis Grizzlies_Toronto Raptors,06 Feb 2023,1.84,16.00,2.00,1.87,17.00,2.05,1.82,2.04,1.85,2.11,1.74,1.04,1.87,1.74,1.04,1.87
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/indiana-pacers-cleveland-cavaliers-YaogotYC/,Indiana Pacers,Cleveland Cavaliers,05 Feb 2023_NBA_Indiana Pacers_Cleveland Cavaliers,05 Feb 2023,2.33,16.00,1.65,2.40,17.00,1.67,2.47,1.58,2.54,1.61,2.10,1.04,1.56,2.10,1.04,1.56
NBA,https://www.oddsportal.com/basketball/usa/nba-2022-2023/charlotte-hornets-orlando-magic-jydlnMI6/,Charlotte Hornets,Orlando Magic,05 Feb 2023_NBA_Charlotte Hornets_Orlando Magic,05 Feb 2023,1.81,15.00,2.05,1.87,15.00,2.05,1.81,2.05,1.90,2.11,1.74,1.04,1.87,1.74,1.04,1.87
